episode, episode_reward, mean_reward
702,-91.74031866035901,-49.772325263643516
703,-90.69029580115003,-50.646159409019816
704,-27.82116679338037,-51.01767961764182
705,-235.23901359644196,-53.47493397234115
706,-23.503212705967005,-54.08417610212634
707,-173.52897282631818,-52.582149752274155
708,-69.80103870146898,-52.80559327532742
709,-201.6760045988915,-54.725918984788095
710,3.5985525174812096,-54.08041875033834
711,-34.98199127021691,-53.91116999414917
712,-303.8541959709223,-56.68062650049778
713,25.132868293651192,-55.8769154127066
714,20.51461629415998,-54.023895446197315
715,25.135660484322955,-53.415906848814494
716,-70.91010669168446,-53.35069555474741
717,-21.889252317964893,-53.49821733187892
718,-166.66738954382475,-53.22039325608332
719,-134.9858381534199,-53.44754726842315
720,-54.399154378071344,-53.016331224060686
721,-71.14695867382301,-53.42411461955152
722,-59.42186425585187,-54.178767046577434
723,-338.08877031007313,-57.5973681174231
724,-182.5821770928564,-58.63734863966842
725,-112.41691734013453,-57.720464549612146
726,-29.710150385784225,-55.926069702229306
727,-195.64676325736968,-57.545655217576
728,27.214542179020327,-57.33564541009222
729,-65.34112518858093,-58.13243924243699
730,54.23145358310268,-57.55048290046804
731,-22.233148840943485,-55.38249973973848
732,-110.45452986284698,-54.8391804022093
733,-190.3970697088052,-54.815919677218815
734,-32.501905049314416,-53.83522797309647
735,-119.78663033685129,-53.85577475440551
736,-11.432721788010474,-53.596946182736744
737,-260.0467086733041,-56.006418036926
738,-77.29417158192662,-56.62216602020223
739,-229.44378111493552,-57.440295736090405
740,44.602697494821896,-57.5833885403019
741,-86.39878522829687,-58.932698353354056
742,-105.23431549258021,-60.19631636874738
743,19.930761010348824,-58.66962655013499
744,9.727021396320913,-58.504107608810244
745,32.81296700914854,-57.45697509584362
746,-36.21414821644992,-57.8358625626846
747,-101.48132965719009,-58.637636856392035
748,-46.48420689993661,-58.65280188460933
749,-46.169663619509805,-58.90111616650127
750,44.98572360751895,-58.50805178552684
751,59.40193780364015,-58.07381049230785
752,-116.93614754943268,-59.56757179783231
753,-28.167332996869277,-60.01848635071594
754,-1.308558264628786,-59.830895990996424
755,-36.40312706054142,-60.66677534074574
756,33.89622931935242,-60.394992239768364
757,-143.50707143903725,-61.860452350314766
758,9.978728820518052,-61.23005771379105
759,-65.51477330091244,-62.267419678325105
760,11.284587468465135,-61.956707125295935
761,-113.86602377302553,-63.0041292243525
762,11.830112316259207,-63.05366548138167
763,59.267357840512005,-62.93230227881661
764,-44.88097200560152,-63.685886105455126
765,-92.54912878814605,-64.81505175049317
766,35.743793833472246,-64.83683359881388
767,-43.77828166543667,-63.12451359194387
768,11.113994462688922,-63.045477937563575
769,30.688877671361386,-62.264145194541705
770,-5.801507090702557,-62.01301021754363
771,-75.44514629907114,-62.65277440970606
772,-81.8025968123259,-61.255344467224084
773,19.057336845152577,-60.3431015523795
774,-27.39140258282704,-60.44102140893008
775,-81.26715146596399,-61.38611859095266
776,-36.097476088477876,-60.68890759803071
777,-6.125148375371396,-58.85283316346785
778,-27.528733524558497,-57.81830494819215
779,13.90784303265692,-55.795571889841106
780,42.93014385291091,-55.60690494481981
781,-173.51232413078634,-56.15118121176484
782,-177.63366498674313,-58.31531522995424
783,-20.776660026008,-58.34321713030476
784,-20.48499787073166,-57.27750646197461
785,3.224338608464987,-56.64361581315169
786,-128.06464694508787,-58.259907184210654
787,6.455979970036595,-58.075575561417615
788,-3.7840732869474047,-57.79456336272308
789,-213.0117128293432,-59.24043815594339
790,-3.0218706447932364,-59.194895362267815
791,-47.44535981966192,-59.27053951323087
792,35.29085809725125,-58.892308649183136
793,-17.392867353127365,-58.84764444680235
794,-3.5961574758135484,-57.92826600614596
795,21.394909890517354,-58.00899334059509
796,-9.206349180133463,-57.51699861755957
797,21.182829791589704,-57.45563954135478
798,65.71945930477843,-55.607857728032684
799,-90.98288642624496,-56.06222199944256
800,-69.18374307527621,-53.67953889572774
801,24.6453278231816,-54.13182177096378
802,-60.4912058141653,-53.819330642501846
803,-17.75475115080173,-53.089975195998356
804,-32.96206529720407,-53.14138418103659
805,28.648643502521963,-50.50250761004696
806,21.761074763455294,-50.04986473535275
807,-87.88645623073197,-49.19343956939687
808,-292.16624180770964,-51.41709160045928
809,-15.841541949323855,-49.55874697396361
810,-6.886859132167558,-49.66360109046009
811,-10.866183014331767,-49.42244300790124
812,-21.181323230385985,-46.59571428049588
813,40.46127665683573,-46.44243019686403
814,25.799158135609183,-46.38958477844953
815,-23.103653350451594,-46.87197791679727
816,-13.105296205227736,-46.29392981193271
817,-1.7028426769739218,-46.092065715522814
818,-131.7449371707379,-45.74284119179194
819,20.64626520185852,-44.18652015823916
820,-34.98724176810799,-43.99240103213953
821,-123.52855655015281,-44.51621701090283
822,35.343518198569825,-43.56856318635862
823,56.104492361472566,-39.62663055964315
824,27.59286398417095,-37.524880148872874
825,-163.31575134512747,-38.033868488922806
826,-6.620165809363302,-37.80296864315859
827,-257.5098342829865,-38.421599353414756
828,-170.86153160901193,-40.40236009129508
829,-8.192723067838811,-39.83087607008766
830,-20.22788488289639,-40.575469454747655
831,-29.290221898759654,-40.646040185325816
832,-30.2286298044142,-39.84378118474149
833,-95.99384439807586,-38.89974893163419
834,-16.55424968454348,-38.74027237798648
835,-18.833340810379887,-37.730739482721766
836,37.20020579159914,-37.244410206925664
837,-77.24955080782703,-35.416438628270896
838,5.270367211058984,-34.59079324034104
839,11.90630301289763,-32.17729239906271
840,-119.64321455330304,-33.81975151954396
841,-25.532588029787796,-33.21108954755887
842,-64.23609107621068,-32.80110730339518
843,-40.86756404450237,-33.409090553943685
844,58.553508726611504,-32.92082568064078
845,-52.01355709316117,-33.769090921663874
846,-84.1800163085415,-34.24874960258479
847,-240.03909676636385,-35.63432727367653
848,52.49869160536736,-34.644498288623495
849,-96.94282072558401,-35.15222985968423
850,-49.249781448163304,-36.09458491024107
851,22.53005441235005,-36.46330374415396
852,-15.97638346629661,-35.4537061033226
853,-34.71249931279417,-35.51915776648185
854,-21.167726652271917,-35.717749450358276
855,46.55916488142977,-34.888126530938564
856,-50.95295759904279,-35.736618400122524
857,-27.543112544361193,-34.576978811175756
858,-18.476623509102993,-34.86153233447197
859,-74.43549262904621,-34.950739527753306
860,-9.027246217820192,-35.15385786461616
861,-154.16865752561029,-35.55688420214201
862,-82.35566309883689,-36.49874195629297
863,14.888017740341859,-36.942535357294666
864,-237.87568247066258,-38.87248246194528
865,-19.151292079022834,-38.13850409485405
866,-76.87844537173946,-39.26472648690617
867,-81.00792080496285,-39.63702287830143
868,-81.8167933222064,-40.566330756150386
869,9.240802501731165,-40.780811507846686
870,-190.89415507205086,-42.63173798766016
871,-144.9826500754562,-43.32711302542401
872,-166.17830484627694,-44.17087010576353
873,-5.474100437287613,-44.41618447858792
874,21.30382687763127,-43.92923218398334
875,23.036221629707605,-42.88619845302663
876,-62.088901168163225,-43.146112703823476
877,56.59444709033543,-42.51891674916642
878,-35.6918145318988,-42.600547559239814
879,13.331065291569281,-42.606315336650695
880,-63.102248068397984,-43.66663925586379
881,-52.10709207275603,-42.45258693528348
882,-19.832228121664883,-40.87457256663269
883,-38.968696628529855,-41.05649293265791
884,31.205912770370457,-40.53958382624689
885,41.814921117011686,-40.153678001161424
886,19.57108696822553,-38.67732066202829
887,11.906334382143898,-38.62281711790722
888,-58.58819825799464,-39.17085836761769
889,-22.751583379855262,-37.26825707312281
890,24.167320270956722,-36.99636516396531
891,-227.0271987352723,-38.79218355312142
892,12.893460797378395,-39.016157526120146
893,44.68590389602071,-38.39536981362867
894,-5.992636798719299,-38.419334606857724
895,10.275957508413669,-38.530524130678764
896,-14.35807063861138,-38.58204134526354
897,-56.788866019141196,-39.36175830337085
898,58.35646798672453,-39.43538821655139
899,14.687536984620305,-38.37868398244274
900,60.63278745485897,-37.080518677141384
901,18.9257356843177,-37.137714598530025
902,-2.8004940358135153,-36.56080748074652
903,79.9213864632381,-35.58404610460612
904,14.175818857654434,-35.11266726305753
905,56.33907441380927,-34.83576295394465
906,17.19933156531485,-34.88138038592606
907,-43.62475391101715,-34.438763362728906
908,7.497436514707187,-31.442126579504738
909,16.9576538710227,-31.11413462130127
910,16.865550214926312,-30.876610527830334
911,-4.938401908990713,-30.817332716776917
912,30.23208449053717,-30.30319863956769
913,-7.896150734010732,-30.786772913476156
914,66.40996711181785,-30.38066482371407
915,14.701806992357989,-30.002610220285973
916,-9.486301734686732,-29.966420275580564
917,27.159934776029417,-29.677792501050526
918,41.21122566035824,-27.94823087273957
919,50.06939588684071,-27.653999565889745
920,28.046276791417622,-27.023664380294484
921,61.54678172537759,-25.172910997539184
922,-126.97952285803211,-26.7961414081052
923,46.64742984795463,-26.89071203324038
924,8.475498175926544,-27.081885691322817
925,67.01099256817233,-24.778618252189826
926,-39.450092171486304,-25.10691751581106
927,-11.917355656155554,-22.65099272954275
928,15.348626982530076,-20.788891143627325
929,-78.49605579132323,-21.49192447086217
930,18.509443161522196,-21.104551190417986
931,-3.0897829318916195,-20.842546800749304
932,-153.88049368456123,-22.079065439550778
933,41.27402109142716,-20.706386784655752
934,0.9450495292441887,-20.531393792517875
935,9.959699518499374,-20.243463389229074
936,29.109939414933542,-20.32436605299574
937,-18.164698864915223,-19.733517533566616
938,-221.54382271802285,-22.001659432857437
939,28.608036733178494,-21.834642095654626
940,17.001590506713942,-20.468194045054457
941,-0.4105702631110983,-20.216973867387694
942,-16.73241728755727,-19.741937129501157
943,38.08340403550844,-18.952427448701044
944,-5.764203424554712,-19.59560457021271
945,-37.745166752081474,-19.452920666801916
946,-10.345557923800328,-18.7145760829545
947,-45.029634954448056,-16.764481464835345
948,86.47997391401051,-16.42466864174891
949,-70.47988188096225,-16.160039253302692
950,35.76149565221094,-15.309926482298952
951,-164.8213238942344,-17.183440265364794
952,-9.8090439391692,-17.121766870093523
953,-21.369856589965025,-16.98834044286523
954,40.59813878314187,-16.370681788511096
955,-164.70655579995127,-18.483338995324903
956,-1.1906763034540404,-17.985716182369018
957,56.38273567735023,-17.146457700151903
958,9.852506514419996,-16.863166399916675
959,60.67711719124086,-15.512040301713803
960,28.007026326162524,-15.141697576273975
961,-6.1447785479112484,-13.661458786496986
962,3.4394810328308987,-12.803507345180307
963,-134.79893592437332,-14.30037688182746
964,-25.347143443031726,-12.17509149155115
965,-104.32567706500527,-13.026835341410974
966,52.98937325227481,-11.728157155170829
967,23.35447254222105,-10.684533221698992
968,0.4626195498657919,-9.86173909297827
969,-7.46853688611979,-10.02883248685678
970,5.713180969610335,-8.062759126440168
971,49.844287315997555,-6.114489752525631
972,22.760445994645803,-4.225102244116403
973,-25.531131982893065,-4.425672559572457
974,-14.579375931271674,-4.784504587661488
975,56.12283487455167,-4.4536384552130475
976,14.80761055594661,-3.6846733379719483
977,-19.135307439994282,-4.441970883275244
978,21.626744583195958,-3.8687852921242967
979,-41.92842594458392,-4.421380204485829
980,23.925162229823332,-3.551106101503616
981,-56.8043452224525,-3.598078633000581
982,32.857442284339015,-3.0711819289405415
983,42.64865427119436,-2.2550084199433
984,-5.6608988397420505,-2.6236765360444245
985,30.731423788898013,-2.7345115093255616
986,2.275011572382816,-2.9074722632839896
987,-27.939098613602525,-3.3059265932414537
988,56.505485633218804,-2.154989754329318
989,-18.237660859728777,-2.109850529128053
990,52.61907083531997,-1.8253330234844214
991,87.11206688667542,1.3160596327350558
992,-10.575415509025134,1.0813708696710207
993,54.700583912380715,1.1815176698346206
994,9.00163751595435,1.3314604129813572
995,-19.81444621784809,1.03055637571874
996,-50.918707853777605,0.6649500035670773
997,80.0077991383251,2.03291665514174
998,15.732020243454958,1.6066721777090445
999,36.97534606052029,1.829550268468044
1000,72.77028192007178,1.9509252131201713
